hotel,lead_time,arrival_year,arrival_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email,is_canceled,arrival_day,arrival_date,Booking_ID
City Hotel,17,2015,9,0,3,Direct,DEU,89.25,Amanda_C@att.com,0,3,2015-09-03,
City Hotel,17,2015,9,0,3,Direct,PRT,89.25,MarkAndrews@protonmail.com,0,3,2015-09-03,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Andrew.R@zoho.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,DBenson@zoho.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Jacqueline.M83@mail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Daniel.Schmidt@xfinity.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Hatfield.James@hotmail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Barbara.Stevens@verizon.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Gary_C13@hotmail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Dale_H@zoho.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,SWagner62@att.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Taylor.David28@verizon.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Phelps.Holly85@verizon.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Alexis.M@xfinity.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Natalie.M@xfinity.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Davidson.Ronald22@aol.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Chad.C@att.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,JPadilla@protonmail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,KDavis@verizon.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,DNK,76.67,William.Hicks@outlook.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,RonaldTorres@yandex.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Price.Ronald74@comcast.net,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Joseph.W20@outlook.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Sean_S@protonmail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Gregory_K90@yandex.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,William_B@outlook.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Mary_Pacheco@gmail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,PRT,76.67,MHiggins@aol.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,William.Soto44@hotmail.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Salazar.Valerie97@protonmail.com,0,4,2015-09-04,
City Hotel,0,2015,9,1,1,Online TA,NOR,147.5,Samuel.Salazar@verizon.com,0,5,2015-09-05,
City Hotel,0,2015,9,1,2,Offline TA/TO,DEU,66.13,James.Gordon@att.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,SharonMartinez@att.com,0,4,2015-09-04,
City Hotel,219,2015,9,1,2,Offline TA/TO,SWE,76.67,Tammy_M@protonmail.com,0,4,2015-09-04,
City Hotel,17,2015,9,2,1,Online TA,USA,69.49,Wilson.Gary@yandex.com,0,5,2015-09-05,
City Hotel,0,2015,9,1,0,Groups,PRT,0.0,Ramirez_Cheyenne@verizon.com,0,7,2015-09-07,
City Hotel,188,2015,9,2,0,Online TA,PRT,102.5,Joseph.D@protonmail.com,0,6,2015-09-06,
City Hotel,5,2015,9,2,0,Direct,PRT,171.0,JamesDDS55@att.com,0,6,2015-09-06,
City Hotel,219,2015,9,2,3,Offline TA/TO,SWE,74.0,AmyThomas@comcast.net,0,4,2015-09-04,
City Hotel,219,2015,9,2,3,Offline TA/TO,SWE,74.0,Kristin_Banks98@xfinity.com,0,4,2015-09-04,
City Hotel,30,2015,9,2,1,Corporate,PRT,65.0,MSandoval71@xfinity.com,0,6,2015-09-06,
City Hotel,40,2016,3,2,1,Corporate,PRT,65.0,EMarks@aol.com,0,13,2016-03-13,
City Hotel,31,2016,11,2,2,Corporate,PRT,77.0,Raymond.B@hotmail.com,0,13,2016-11-13,
City Hotel,18,2016,12,2,1,Corporate,PRT,67.0,Jessica.B@yahoo.com,0,11,2016-12-11,
City Hotel,30,2015,9,2,1,Corporate,PRT,65.0,Matthews_Lindsey@comcast.net,0,6,2015-09-06,
City Hotel,40,2016,3,2,1,Corporate,PRT,67.0,Jennifer.Turner@outlook.com,0,13,2016-03-13,
City Hotel,31,2016,11,2,2,Corporate,PRT,67.0,Mccall_Sonya@aol.com,0,13,2016-11-13,
City Hotel,18,2016,12,2,1,Corporate,PRT,67.0,Gabriel.L52@hotmail.com,0,11,2016-12-11,
City Hotel,256,2015,9,1,2,Offline TA/TO,PRT,74.0,Michael.Vasquez61@outlook.com,1,14,2015-09-14,
City Hotel,219,2015,9,2,3,Offline TA/TO,SWE,74.0,Matthew_V32@comcast.net,0,4,2015-09-04,
City Hotel,342,2015,9,2,4,Groups,PRT,170.0,MichelleCooper@xfinity.com,1,24,2015-09-24,
City Hotel,0,2015,9,0,1,Complementary,PRT,0.0,MichelleChapman@yahoo.com,0,8,2015-09-08,
City Hotel,1,2015,9,0,1,Complementary,PRT,0.0,Jason.G@protonmail.com,0,15,2015-09-15,
City Hotel,0,2015,9,0,1,Complementary,PRT,0.0,Jason_Peterson@yahoo.com,0,22,2015-09-22,
City Hotel,3,2015,10,1,1,Complementary,PRT,0.0,Louis.P@zoho.com,0,12,2015-10-12,
City Hotel,2,2015,10,0,1,Complementary,PRT,0.0,Mendoza.Christian19@protonmail.com,0,21,2015-10-21,
City Hotel,0,2015,10,0,2,Complementary,PRT,0.0,Candace.Olson@yahoo.com,1,28,2015-10-28,
City Hotel,0,2015,11,0,0,Complementary,PRT,0.0,Frank.M@zoho.com,0,4,2015-11-04,
City Hotel,1,2015,11,0,1,Complementary,PRT,0.0,Justin.F@hotmail.com,0,12,2015-11-12,
City Hotel,0,2015,11,0,1,Complementary,PRT,0.0,Amy_M14@outlook.com,1,18,2015-11-18,
City Hotel,4,2015,12,0,1,Complementary,PRT,0.0,Jessica.Baker@verizon.com,0,11,2015-12-11,
City Hotel,0,2015,12,0,1,Complementary,PRT,0.0,RobertDaugherty@outlook.com,0,16,2015-12-16,
City Hotel,0,2016,1,0,1,Complementary,PRT,0.0,Mary_Gentry@xfinity.com,0,7,2016-01-07,
City Hotel,0,2016,1,0,1,Complementary,PRT,0.0,Turner_Elizabeth@gmail.com,1,19,2016-01-19,
City Hotel,0,2016,1,0,1,Complementary,PRT,0.0,Carey_Crystal66@hotmail.com,0,20,2016-01-20,
City Hotel,0,2016,2,0,1,Complementary,PRT,0.0,Rose.M73@xfinity.com,0,10,2016-02-10,
City Hotel,0,2016,2,0,1,Complementary,PRT,0.0,BettyMclaughlin@protonmail.com,0,17,2016-02-17,
City Hotel,1,2016,3,0,2,Complementary,PRT,0.0,Lori.P@gmail.com,0,1,2016-03-01,
City Hotel,0,2016,3,0,1,Complementary,PRT,0.0,John.Hernandez@zoho.com,0,9,2016-03-09,
City Hotel,0,2016,3,1,1,Complementary,PRT,0.0,GregoryGilbert@xfinity.com,1,21,2016-03-21,
City Hotel,0,2016,5,0,1,Complementary,PRT,0.0,Thomas.M@hotmail.com,0,4,2016-05-04,
City Hotel,1,2016,5,0,1,Complementary,PRT,0.0,Alexis_W@mail.com,0,17,2016-05-17,
City Hotel,0,2016,6,0,1,Complementary,PRT,0.0,Amanda_Perry@hotmail.com,0,7,2016-06-07,
City Hotel,0,2016,10,0,1,Complementary,PRT,0.0,Jennifer_J@att.com,0,25,2016-10-25,
City Hotel,9,2016,12,0,1,Complementary,PRT,0.0,Nicholas.Campbell@protonmail.com,0,10,2016-12-10,
City Hotel,0,2016,12,1,1,Complementary,PRT,0.0,Alexandra_Simmons44@outlook.com,0,19,2016-12-19,
City Hotel,343,2015,9,2,3,Groups,PRT,170.0,Benjamin_Jones14@aol.com,1,25,2015-09-25,
City Hotel,343,2015,9,2,3,Groups,PRT,170.0,GSanchez@outlook.com,1,25,2015-09-25,
City Hotel,343,2015,9,2,3,Groups,PRT,170.0,Thomas_MD57@hotmail.com,1,25,2015-09-25,
City Hotel,343,2015,9,2,3,Groups,PRT,170.0,Marissa_P@aol.com,1,25,2015-09-25,
City Hotel,0,2015,9,0,0,Corporate,PRT,0.0,Jaclyn_B65@protonmail.com,0,9,2015-09-09,
City Hotel,344,2015,9,0,1,Groups,PRT,170.0,Oconnor_Jessica@yandex.com,1,26,2015-09-26,
City Hotel,344,2015,9,0,1,Groups,PRT,170.0,SHernandez@att.com,1,26,2015-09-26,
City Hotel,344,2015,9,0,1,Groups,PRT,170.0,SandraPeters@gmail.com,1,26,2015-09-26,
City Hotel,0,2015,9,0,1,Direct,PRT,147.0,Kristy.Serrano@comcast.net,0,9,2015-09-09,
City Hotel,219,2015,9,2,4,Offline TA/TO,SWE,78.33,Alicia_Brown@mail.com,0,4,2015-09-04,
City Hotel,209,2015,9,2,2,Online TA,DEU,89.2,Johnson.Ethan@verizon.com,0,6,2015-09-06,
City Hotel,263,2015,9,1,0,Offline TA/TO,PRT,59.5,TylerRuiz29@outlook.com,1,21,2015-09-21,
City Hotel,0,2015,9,0,1,Corporate,PRT,152.0,Matthew.Grant@comcast.net,1,10,2015-09-10,
City Hotel,0,2015,9,0,1,Direct,ITA,152.0,KristenPerry@xfinity.com,0,10,2015-09-10,
City Hotel,0,2015,9,0,1,Direct,CN,70.0,Stanley.Tyler78@aol.com,0,10,2015-09-10,
City Hotel,40,2015,10,1,1,Direct,PRT,117.67,Mrs._R16@outlook.com,1,3,2015-10-03,
City Hotel,12,2015,9,1,3,Online TA,DEU,77.57,Eric.Goodwin@yahoo.com,0,7,2015-09-07,
City Hotel,0,2015,9,0,1,Direct,PRT,114.0,BCasey@yandex.com,0,10,2015-09-10,
City Hotel,4,2015,9,0,4,Online TA,DEU,124.0,Mr._B@protonmail.com,0,8,2015-09-08,
City Hotel,56,2015,11,1,2,Online TA,PRT,110.7,Charles_Davis@aol.com,1,6,2015-11-06,
City Hotel,1,2015,9,0,2,Direct,FRA,124.0,AlexanderPeters@xfinity.com,0,10,2015-09-10,
City Hotel,34,2015,10,0,3,Online TA,PRT,108.9,Rebecca_H55@att.com,1,15,2015-10-15,
City Hotel,0,2015,9,0,2,Direct,PRT,152.0,Danny_Fowler75@protonmail.com,0,10,2015-09-10,
City Hotel,37,2015,10,2,3,Online TA,PRT,94.5,Jonathan_W@hotmail.com,1,18,2015-10-18,
City Hotel,195,2015,9,1,5,Online TA,FRA,89.25,Joshua_J@mail.com,0,7,2015-09-07,
City Hotel,3,2015,9,0,1,Complementary,PRT,0.0,William.Patterson@outlook.com,0,12,2015-09-12,
City Hotel,3,2015,9,0,1,Complementary,PRT,0.0,KRichards@protonmail.com,0,12,2015-09-12,
City Hotel,8,2015,9,0,4,Offline TA/TO,DEU,54.75,Timothy_Jacobs@outlook.com,0,9,2015-09-09,
City Hotel,0,2015,9,0,2,Direct,PRT,114.0,Amanda_Brown@xfinity.com,0,11,2015-09-11,
City Hotel,1,2015,9,0,2,Groups,PRT,98.0,Gibbs.Donald70@mail.com,0,11,2015-09-11,
City Hotel,0,2015,9,0,2,Direct,PRT,147.0,Vicki_M@att.com,0,11,2015-09-11,
City Hotel,1,2015,9,1,0,Online TA,FRA,114.0,DHernandez@hotmail.com,0,13,2015-09-13,
City Hotel,3,2015,9,1,0,Online TA,NLD,126.0,Jacqueline_Conley@verizon.com,0,13,2015-09-13,
City Hotel,4,2015,9,0,4,Online TA,PRT,224.5,TammyClark@outlook.com,1,16,2015-09-16,
City Hotel,0,2015,9,1,0,Direct,PRT,114.0,Johnathan.Ward@aol.com,0,13,2015-09-13,
City Hotel,0,2015,9,1,0,Online TA,PRT,114.0,Mr._G@protonmail.com,0,13,2015-09-13,
City Hotel,28,2015,10,0,2,Online TA,PRT,113.3,Angela.H@hotmail.com,1,8,2015-10-08,
City Hotel,0,2015,9,1,1,Online TA,ITA,126.0,Kenneth_D@hotmail.com,0,12,2015-09-12,
City Hotel,5,2015,9,2,5,Direct,GBR,114.43,Mcgrath.Lisa@zoho.com,0,7,2015-09-07,
City Hotel,256,2015,9,0,0,Offline TA/TO,PRT,0.0,BrittneySwanson@mail.com,0,14,2015-09-14,
City Hotel,5,2015,9,1,3,Online TA,PRT,155.0,Eric_Potter@zoho.com,1,17,2015-09-17,
City Hotel,5,2015,9,0,1,Online TA,PRT,158.0,David_W@att.com,1,17,2015-09-17,
City Hotel,5,2015,9,0,1,Online TA,PRT,158.0,Monica_H@yahoo.com,1,17,2015-09-17,
City Hotel,5,2015,9,0,1,Online TA,PRT,174.0,KAnderson@zoho.com,1,17,2015-09-17,
City Hotel,5,2015,9,0,1,Online TA,PRT,164.0,Crystal_Bell@outlook.com,1,17,2015-09-17,
City Hotel,0,2015,9,1,0,Direct,PRT,118.0,Dawson_Christina@aol.com,0,14,2015-09-14,
City Hotel,8,2015,9,0,2,Online TA,PRT,136.0,Reilly.Thomas@protonmail.com,1,22,2015-09-22,
City Hotel,31,2015,10,0,3,Online TA,PRT,111.0,Jennifer_Porter@protonmail.com,1,15,2015-10-15,
City Hotel,0,2015,9,1,0,Offline TA/TO,ESP,111.2,MaryLewis@yahoo.com,0,14,2015-09-14,
City Hotel,3,2015,9,1,0,Online TA,PRT,126.0,Angela_G@xfinity.com,0,14,2015-09-14,
City Hotel,1,2015,9,1,0,Direct,CN,70.0,Sheena.Barton@xfinity.com,0,14,2015-09-14,
City Hotel,2,2015,9,2,1,Online TA,NLD,138.67,Scott.N@zoho.com,0,12,2015-09-12,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,Marcus.Edwards@xfinity.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,76.0,Micheal_Young80@comcast.net,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,TimothyChung57@yahoo.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,76.0,NLee@comcast.net,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,JamieAbbott70@xfinity.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,76.0,Clayton.Guerra@yandex.com,0,9,2015-09-09,
City Hotel,4,2015,9,1,0,Online TA,ESP,120.0,Anna_Lewis@yandex.com,0,14,2015-09-14,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,Vincent_C66@zoho.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,Munoz_David68@verizon.com,0,9,2015-09-09,
City Hotel,190,2015,9,2,5,Online TA,NLD,93.5,THarris@att.com,0,8,2015-09-08,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,Ryan.Lester52@yandex.com,0,9,2015-09-09,
City Hotel,0,2015,9,1,0,Direct,PRT,133.0,Thomas.D@hotmail.com,0,14,2015-09-14,
City Hotel,18,2015,10,2,5,Online TA,PRT,78.17,Michelle_Hernandez59@yahoo.com,1,3,2015-10-03,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,CDonaldson@mail.com,0,9,2015-09-09,
City Hotel,69,2015,11,1,3,Offline TA/TO,PRT,98.0,Wesley.Taylor@att.com,1,19,2015-11-19,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,EricaVazquez87@verizon.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,76.0,KBrown@zoho.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,0.0,Brandt.Maria@aol.com,0,9,2015-09-09,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,Wendy_J@comcast.net,0,9,2015-09-09,
City Hotel,6,2015,9,0,2,Online TA,PRT,155.0,Angela.Richard72@xfinity.com,1,18,2015-09-18,
City Hotel,0,2015,9,1,0,Direct,PRT,128.0,Danielle.Hunt@hotmail.com,0,14,2015-09-14,
City Hotel,10,2015,9,3,6,Online TA,PRT,138.66,Alyssa.M@verizon.com,1,21,2015-09-21,
City Hotel,7,2015,9,1,3,Online TA,PRT,92.17,CindyRose@zoho.com,1,21,2015-09-21,
City Hotel,327,2015,9,2,4,Offline TA/TO,PRT,88.0,Tim_M71@zoho.com,0,9,2015-09-09,
City Hotel,6,2015,9,2,0,Corporate,PRT,0.0,Andrew_Anderson31@comcast.net,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Winters_Matthew@comcast.net,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Edward_H@hotmail.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Cheryl_P@hotmail.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Nathaniel_Brown@xfinity.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,AngelaWilson@protonmail.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Gates.David99@protonmail.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,RonaldWilson@yandex.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Traci.P@verizon.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Brooke_J62@aol.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Gina.W@aol.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,100.0,Timothy_M@gmail.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,90.0,Christian.Anderson@yandex.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,90.0,Webb.David@yahoo.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,90.0,Daniel.Wallace@aol.com,1,20,2015-09-20,
City Hotel,6,2015,9,2,0,Corporate,PRT,90.0,Holmes.Victor@yandex.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,Henry_Megan@comcast.net,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,James_Colon@yandex.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,BCollins@verizon.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,LAnderson66@yahoo.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,Rachel_B94@aol.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,JuanJohnson54@hotmail.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,OliviaRichardson74@verizon.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,Travis_S99@hotmail.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,Erik_H@comcast.net,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,Hill_Vanessa@protonmail.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,KKhan@comcast.net,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,100.0,Lori_R94@yahoo.com,1,20,2015-09-20,
City Hotel,5,2015,9,2,0,Corporate,PRT,90.0,Kyle_H@xfinity.com,1,20,2015-09-20,
City Hotel,1,2015,9,2,3,Online TA,KAZ,148.8,TaraGlover@aol.com,0,11,2015-09-11,
City Hotel,0,2015,9,2,2,Direct,USA,114.0,Bell_Dawn98@protonmail.com,0,12,2015-09-12,
City Hotel,0,2015,9,0,1,Corporate,PRT,145.0,Bruce_S57@zoho.com,0,15,2015-09-15,
City Hotel,37,2015,10,2,2,Online TA,PRT,103.5,Paige.W@aol.com,1,18,2015-10-18,
City Hotel,37,2015,10,2,2,Online TA,PRT,103.5,Lee.Kristina@aol.com,1,18,2015-10-18,
City Hotel,0,2015,9,1,1,Direct,FRA,145.0,Virginia_Clark@verizon.com,0,14,2015-09-14,
City Hotel,49,2015,10,2,5,Online TA,PRT,102.99,Chelsea_Wells@outlook.com,1,31,2015-10-31,
City Hotel,0,2015,9,0,1,Online TA,AGO,155.0,Johnston_Jose@att.com,0,15,2015-09-15,
City Hotel,80,2015,12,2,2,Online TA,PRT,110.2,Jessica.F@verizon.com,1,4,2015-12-04,
City Hotel,43,2015,10,2,3,Online TA,PRT,105.12,APage@yahoo.com,1,23,2015-10-23,
City Hotel,0,2015,9,0,1,Direct,PRT,133.0,Danielle.Davies@zoho.com,0,15,2015-09-15,
City Hotel,0,2015,9,0,1,Direct,PRT,95.0,MichelleMorales24@comcast.net,0,15,2015-09-15,
City Hotel,0,2015,9,0,1,Direct,PRT,95.0,Christina.R@aol.com,0,15,2015-09-15,
City Hotel,35,2015,10,1,1,Online TA,PRT,107.55,Jason.Williams23@aol.com,1,17,2015-10-17,
City Hotel,5,2015,9,0,1,Online TA,PRT,139.0,AKey16@yandex.com,1,19,2015-09-19,
City Hotel,4,2015,9,2,3,Online TA,PRT,133.0,HaroldAlvarez@yahoo.com,1,20,2015-09-20,
City Hotel,9,2015,9,0,3,Direct,PRT,171.33,Owens_Tyler@yahoo.com,1,24,2015-09-24,
City Hotel,9,2015,9,0,3,Direct,PRT,171.33,Jessica.W13@mail.com,1,24,2015-09-24,
City Hotel,4,2015,9,0,3,Direct,PRT,147.6,MMcfarland86@hotmail.com,1,16,2015-09-16,
City Hotel,0,2015,9,0,1,Direct,PRT,190.0,MatthewMiller@protonmail.com,0,16,2015-09-16,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,0.0,Castillo.Johnny@aol.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Turner.Jeffrey35@yandex.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,PRT,76.67,Morris_Cheryl@aol.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Jodi.M@att.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Brenda.M@xfinity.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,PRT,76.67,Pamela.Cunningham@zoho.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Carlos.Bradford@protonmail.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,EWest82@yandex.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,ARG,64.33,CHawkins@hotmail.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Nancy.Osborne@yahoo.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,PRT,64.33,NicoleDunn@protonmail.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Dennis.M62@outlook.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,TraceyBeard24@protonmail.com,0,14,2015-09-14,
City Hotel,256,2015,9,1,2,Offline TA/TO,SWE,76.67,Mccarthy.James42@aol.com,0,14,2015-09-14,
City Hotel,4,2015,9,0,2,Direct,PRT,95.0,RMorales@yahoo.com,0,15,2015-09-15,
City Hotel,1,2015,9,1,2,Offline TA/TO,PRT,90.0,Dylan.B@yandex.com,0,14,2015-09-14,
City Hotel,4,2015,9,0,2,Corporate,PRT,40.0,Brandon_Mcknight@xfinity.com,0,15,2015-09-15,
City Hotel,1,2015,11,0,2,Corporate,PRT,40.0,Maxwell_Corey27@xfinity.com,0,10,2015-11-10,
City Hotel,2,2016,1,0,1,Corporate,PRT,42.0,CYoung28@aol.com,0,13,2016-01-13,
City Hotel,1,2016,1,0,1,Corporate,PRT,41.0,Simpson_Cassidy@yahoo.com,0,21,2016-01-21,
City Hotel,8,2016,3,0,3,Corporate,PRT,41.0,MFoster@comcast.net,0,1,2016-03-01,
City Hotel,0,2015,9,0,1,Online TA,PRT,200.0,Church.Kristen@verizon.com,0,16,2015-09-16,
City Hotel,4,2015,9,0,2,Offline TA/TO,PRT,115.0,SharonGriffin@mail.com,0,15,2015-09-15,
City Hotel,0,2015,9,0,2,Online TA,DEU,93.6,Robert.Watson@yandex.com,0,15,2015-09-15,
City Hotel,1,2015,9,0,2,Online TA,ISR,209.5,Jessica.Garcia@zoho.com,0,15,2015-09-15,
City Hotel,4,2015,9,1,2,Offline TA/TO,PRT,211.33,EWatts@yahoo.com,0,14,2015-09-14,
City Hotel,1,2015,9,0,2,Online TA,CHN,164.5,DChandler@aol.com,0,15,2015-09-15,
City Hotel,2,2015,9,1,2,Online TA,LBN,138.67,Matthew.Franklin@zoho.com,0,14,2015-09-14,
City Hotel,237,2015,9,1,2,Online TA,DEU,89.25,Pamela.Miller@gmail.com,0,14,2015-09-14,
City Hotel,106,2015,12,1,1,Online TA,PRT,119.0,Ralph.Anderson@protonmail.com,1,26,2015-12-26,
City Hotel,237,2015,9,1,2,Online TA,DEU,89.25,Ashley_MD@zoho.com,0,14,2015-09-14,
City Hotel,15,2015,10,0,3,Online TA,PRT,123.33,Lori_P@aol.com,1,1,2015-10-01,
City Hotel,237,2015,9,1,2,Online TA,DEU,80.75,JasonGarcia@xfinity.com,0,14,2015-09-14,
City Hotel,237,2015,9,1,2,Online TA,DEU,80.75,David_T@comcast.net,0,14,2015-09-14,
City Hotel,237,2015,9,1,2,Online TA,DEU,89.25,TAlvarado@protonmail.com,0,14,2015-09-14,
City Hotel,237,2015,9,1,2,Online TA,DEU,89.25,MKelly@att.com,0,14,2015-09-14,
City Hotel,237,2015,9,1,2,Online TA,DEU,80.75,Brown.James@protonmail.com,0,14,2015-09-14,
City Hotel,32,2015,10,2,2,Online TA,PRT,96.3,Jeffrey.M47@zoho.com,1,18,2015-10-18,
City Hotel,32,2015,10,2,2,Online TA,PRT,96.3,Singh_Alexander@outlook.com,1,18,2015-10-18,
City Hotel,105,2015,12,0,4,Online TA,PRT,85.0,CNelson@outlook.com,1,29,2015-12-29,
City Hotel,105,2015,12,0,4,Online TA,PRT,85.0,MEllison42@mail.com,1,29,2015-12-29,
City Hotel,105,2015,12,0,4,Online TA,PRT,102.5,Gonzalez_Jamie@gmail.com,1,29,2015-12-29,
